device_id,location,volume_l,sensor_id,heater_profile,measurement_step,temp_c,humidity_pct,pressure_hpa,gas_resistance_ohm,gas_valid,heat_stable,timestamp
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,10,32.64,17.92,93985.27,71991,1,1,2914536
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,10,33.21,16.96,93990.41,76509,1,1,2914557
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,10,33.06,17.04,93979.66,60981,1,1,2914578
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,1,31.02,18.58,93946.60,3956532,1,1,2921960
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,1,31.65,18.22,93972.37,2671014,1,1,2921962
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,1,32.28,17.09,93967.35,6026853,1,1,2921974
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,1,32.49,16.90,93995.32,8666490,1,1,2921985
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,1,33.31,16.70,93967.47,21895,1,1,2921997
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,1,32.65,17.81,93984.56,25467,1,1,2922018
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,1,33.25,16.81,93994.65,26512,1,1,2922040
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,1,33.08,16.91,93981.86,26611,1,1,2922061
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,2,30.81,19.10,93945.25,181495,1,1,2929423
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,2,31.40,18.71,93971.80,103288,1,1,2929425
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,2,31.94,17.82,93968.55,104553,1,1,2929437
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,2,32.10,17.63,93998.25,100372,1,1,2929448
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,2,33.30,16.81,93969.33,32887,1,1,2929460
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,2,32.74,17.59,93984.66,36707,1,1,2929481
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,2,33.23,16.83,93994.79,40087,1,1,2929503
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,2,33.15,16.69,93981.84,43880,1,1,2929514
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,3,31.00,18.78,93945.77,265974,1,1,2936886
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,3,31.63,18.45,93973.63,240827,1,1,2936888
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,3,32.22,17.36,93970.08,100431,1,1,2936900
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,3,32.43,17.20,93999.67,173559,1,1,2936911
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,3,33.45,16.62,93966.87,41816,1,1,2936923
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,3,32.89,17.41,93987.20,43301,1,1,2936944
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,3,33.35,16.66,93992.18,52566,1,1,2936966
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,3,33.27,16.51,93983.22,53928,1,1,2936977
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,4,30.95,18.87,93945.09,179964,1,1,2944349
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,4,31.57,18.52,93972.48,102666,1,1,2944371
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,4,32.14,17.48,93967.23,103664,1,1,2944393
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,4,32.31,17.31,93997.30,100019,1,1,2944404
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,4,33.60,16.33,93973.13,64434,1,1,2944426
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,4,32.95,17.28,93986.51,85906,1,1,2944448
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,4,33.50,16.37,93992.62,109871,1,1,2944470
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,4,33.34,16.39,93981.78,118903,1,1,2944492
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,5,31.05,18.66,93945.49,123106,1,1,2951907
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,5,31.69,18.30,93971.81,84210,1,1,2951908
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,5,32.29,17.20,93965.24,44849,1,1,2951920
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,5,32.50,17.05,93995.57,54340,1,1,2951941
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,5,33.72,16.15,93966.11,72789,1,1,2951963
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,5,33.07,17.13,93985.06,97449,1,1,2951984
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,5,33.63,16.19,93990.54,104425,1,1,2952006
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,5,33.46,16.22,93982.45,131958,1,1,2952027
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,6,31.06,18.72,93946.12,96951,1,1,2959389
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,6,31.67,18.36,93970.62,62914,1,1,2959411
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,6,32.29,17.24,93967.39,37481,1,1,2959423
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,6,32.48,17.10,93994.29,40855,1,1,2959445
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,6,33.73,16.11,93970.22,62500,1,1,2959466
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,6,33.12,17.10,93985.09,68085,1,1,2959488
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,6,33.33,17.21,93990.76,71688,1,1,2959510
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,6,33.44,16.18,93980.91,72789,1,1,2959532
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,7,31.01,18.74,93946.70,87581,1,1,2966893
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,7,31.61,18.39,93971.42,55834,1,1,2966895
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,7,32.27,17.24,93966.31,34820,1,1,2966907
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,7,32.46,17.10,93996.16,36962,1,1,2966918
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,7,33.69,16.17,93970.89,51364,1,1,2966930
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,7,33.05,17.17,93984.89,56091,1,1,2966942
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,7,33.57,16.49,93991.03,60807,1,1,2966964
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,7,33.44,16.27,93979.36,55148,1,1,2966985
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,8,30.95,18.76,93944.32,169930,1,1,2974347
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,8,31.56,18.42,93969.52,96786,1,1,2974349
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,8,32.23,17.25,93964.91,100136,1,1,2974371
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,8,32.43,17.09,93994.49,95433,1,1,2974393
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,8,33.59,16.30,93965.77,77481,1,1,2974414
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,8,32.93,17.31,93982.09,118326,1,1,2974436
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,8,33.55,16.38,93993.40,123910,1,1,2974447
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,8,33.39,16.36,93980.91,101386,1,1,2974469
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,9,31.04,18.72,93945.01,184040,1,1,2981831
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,9,31.65,18.35,93970.29,106246,1,1,2981833
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,9,32.31,17.20,93965.34,43611,1,1,2981845
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,9,32.52,17.03,93996.53,101748,1,1,2981856
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,9,33.51,16.54,93964.40,230112,1,1,2981868
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,9,32.83,17.59,93983.89,509326,1,1,2981889
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,9,33.44,16.60,93991.01,591394,1,1,2981911
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,9,33.28,16.67,93981.04,480977,1,1,2981922
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,10,31.08,18.65,93944.09,192481,1,1,2989294
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,10,31.71,18.30,93969.88,108959,1,1,2989296
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,10,32.31,17.26,93966.19,103476,1,1,2989308
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,10,32.54,16.97,93993.73,103350,1,1,2989319
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,10,33.35,16.81,93966.81,46766,1,1,2989331
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,10,32.65,18.00,93982.67,71869,1,1,2989343
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,10,33.23,17.01,93992.01,76784,1,1,2989365
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,10,33.07,17.12,93980.07,61776,1,1,2989386
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,1,31.11,18.60,93945.42,3973805,1,1,2996758
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,1,31.73,18.22,93971.13,2689428,1,1,2996760
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,1,32.36,17.13,93966.38,6111152,1,1,2996782
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,1,32.56,16.91,93992.93,8666490,1,1,2996784
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,1,33.36,16.72,93968.49,21940,1,1,2996806
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,1,32.69,17.86,93984.77,25635,1,1,2996828
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,1,33.25,16.85,93988.88,26594,1,1,2996849
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,1,33.08,16.96,93977.52,26677,1,1,2996871
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,2,30.92,19.04,93944.16,181495,1,1,3004243
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,2,31.50,18.69,93970.52,103288,1,1,3004245
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,2,32.03,17.78,93966.65,104298,1,1,3004257
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,2,32.18,17.59,93992.95,100313,1,1,3004268
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,2,33.35,16.79,93971.02,33066,1,1,3004280
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,2,32.77,17.60,93981.58,36898,1,1,3004302
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,2,33.25,16.86,93991.82,40087,1,1,3004323
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,2,33.15,16.72,93978.37,43700,1,1,3004335
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,3,31.06,18.71,93945.73,266597,1,1,3011758
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,3,31.67,18.38,93969.94,243925,1,1,3011781
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,3,32.28,17.29,93966.70,101265,1,1,3011803
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,3,32.47,17.14,93995.37,174982,1,1,3011824
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,3,33.46,16.60,93964.62,41939,1,1,3011846
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,3,32.90,17.36,93985.32,43434,1,1,3011867
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,3,33.34,16.65,93988.38,52308,1,1,3011889
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,3,33.26,16.49,93978.48,53962,1,1,3011910
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,4,31.00,18.83,93943.91,180535,1,1,3019272
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,4,31.59,18.51,93968.04,103038,1,1,3019274
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,4,32.19,17.45,93966.64,103853,1,1,3019286
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,4,32.35,17.29,93995.11,99960,1,1,3019297
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,4,33.60,16.37,93964.82,64192,1,1,3019309
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,4,32.96,17.30,93982.48,86253,1,1,3019330
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,4,33.47,16.38,93991.47,109659,1,1,3019352
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,4,33.34,16.41,93981.61,119906,1,1,3019363
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,5,31.14,18.61,93941.98,123641,1,1,3026734
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,5,31.75,18.29,93971.44,84044,1,1,3026736
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,5,32.38,17.16,93966.36,44991,1,1,3026748
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,5,32.58,17.02,93995.73,54549,1,1,3026759
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,5,33.74,16.15,93962.76,72603,1,1,3026771
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,5,33.10,17.12,93981.91,98065,1,1,3026793
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,5,33.63,16.17,93990.73,104746,1,1,3026804
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,5,33.48,16.23,93981.73,132265,1,1,3026826
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,6,31.07,18.61,93942.05,97116,1,1,3034187
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,6,31.71,18.25,93972.74,63382,1,1,3034189
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,6,32.33,17.12,93966.02,37613,1,1,3034211
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,6,32.53,16.97,93993.93,40933,1,1,3034233
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,6,33.74,16.05,93964.41,63241,1,1,3034254
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,6,33.13,17.01,93983.96,68632,1,1,3034276
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,6,33.33,17.16,93991.09,72112,1,1,3034297
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,6,33.46,16.11,93981.18,73542,1,1,3034319
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,7,31.08,18.62,93944.13,87761,1,1,3041691
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,7,31.71,18.26,93970.76,56313,1,1,3041693
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,7,32.33,17.12,93964.74,35049,1,1,3041705
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,7,32.53,16.98,93994.55,37058,1,1,3041716
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,7,33.74,16.09,93963.45,51958,1,1,3041728
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,7,33.11,17.07,93983.77,56952,1,1,3041740
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,7,33.61,16.43,93990.31,61200,1,1,3041761
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,7,33.49,16.16,93981.92,55255,1,1,3041784
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,8,31.12,18.59,93940.59,169592,1,1,3049145
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,8,31.73,18.24,93970.16,97006,1,1,3049147
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,8,32.37,17.11,93965.44,100195,1,1,3049159
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,8,32.55,16.97,93993.88,95647,1,1,3049170
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,8,33.73,16.18,93963.23,77835,1,1,3049182
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,8,33.08,17.19,93979.92,119822,1,1,3049204
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,8,33.61,16.30,93988.59,124000,1,1,3049216
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,8,33.46,16.29,93978.80,101627,1,1,3049237
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,9,31.21,18.47,93942.13,184040,1,1,3056608
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,9,31.82,18.11,93971.34,106577,1,1,3056610
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,9,32.47,16.97,93963.41,43925,1,1,3056632
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,9,32.67,16.84,93991.02,101386,1,1,3056634
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,9,33.61,16.36,93963.21,230578,1,1,3056656
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,9,32.95,17.40,93981.37,513540,1,1,3056678
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,9,33.49,16.47,93989.34,593451,1,1,3056700
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,9,33.35,16.53,93978.22,484046,1,1,3056721
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,10,31.23,18.42,93939.73,193134,1,1,3064082
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,10,31.84,18.06,93968.90,109871,1,1,3064084
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,10,32.46,17.04,93962.58,102976,1,1,3064096
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,10,32.68,16.77,93988.79,103476,1,1,3064107
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,10,33.41,16.65,93959.41,47958,1,1,3064119
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,10,32.76,17.80,93979.83,73289,1,1,3064140
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,10,33.28,16.88,93988.33,77271,1,1,3064162
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,10,33.15,16.95,93978.03,61910,1,1,3064173
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,1,31.30,18.44,93939.62,3928074,1,1,3071597
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,1,31.91,18.06,93969.30,2718884,1,1,3071599
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,1,32.55,16.96,93962.94,6121427,1,1,3071621
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,1,32.73,16.78,93988.98,8701009,1,1,3071623
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,1,33.46,16.63,93966.10,22076,1,1,3071635
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,1,32.82,17.72,93981.29,25790,1,1,3071656
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,1,33.33,16.76,93988.29,26677,1,1,3071677
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,1,33.19,16.85,93976.60,26694,1,1,3071699
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,2,30.97,18.98,93941.90,180727,1,1,3079081
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,2,31.53,18.62,93966.21,103101,1,1,3079083
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,2,32.13,17.72,93964.55,103601,1,1,3079095
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,2,32.28,17.52,93993.68,100078,1,1,3079106
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,2,33.37,16.77,93960.54,32938,1,1,3079118
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,2,32.86,17.54,93983.58,36581,1,1,3079139
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,2,33.28,16.82,93986.27,39937,1,1,3079161
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,2,33.23,16.68,93974.10,43790,1,1,3079182
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,3,31.03,18.72,93939.88,269331,1,1,3086543
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,3,31.61,18.40,93967.12,245858,1,1,3086545
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,3,32.32,17.28,93963.25,102175,1,1,3086557
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,3,32.50,17.15,93990.72,177346,1,1,3086568
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,3,33.44,16.62,93959.84,41939,1,1,3086580
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,3,32.91,17.39,93981.11,43478,1,1,3086592
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,3,33.36,16.63,93985.79,52405,1,1,3086614
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,3,33.32,16.47,93976.57,53657,1,1,3086635
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,4,30.89,18.91,93940.16,181495,1,1,3093997
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,4,31.48,18.60,93968.11,103727,1,1,3093999
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,4,32.15,17.48,93963.57,105068,1,1,3094021
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,4,32.32,17.34,93992.47,100078,1,1,3094043
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,4,33.57,16.41,93962.05,64483,1,1,3094064
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,4,32.95,17.31,93979.86,86603,1,1,3094086
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,4,33.52,16.40,93988.62,109729,1,1,3094107
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,4,33.39,16.40,93977.82,119319,1,1,3094129
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,5,30.95,18.74,93940.14,124362,1,1,3101490
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,5,31.56,18.41,93966.77,85647,1,1,3101492
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,5,32.25,17.25,93961.18,45519,1,1,3101504
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,5,32.45,17.10,93991.77,54864,1,1,3101515
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,5,33.67,16.25,93959.94,73038,1,1,3101527
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,5,33.04,17.21,93978.13,98461,1,1,3101549
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,5,33.64,16.19,93988.06,104875,1,1,3101570
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,5,33.49,16.27,93977.60,132987,1,1,3101582
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,6,30.90,18.75,93938.68,97784,1,1,3108953
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,6,31.50,18.42,93968.64,64240,1,1,3108955
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,6,32.19,17.23,93961.83,38083,1,1,3108956
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,6,32.38,17.08,93994.15,41210,1,1,3108968
